UserAccessID,UserRef,LogicalResource,HasAccess
2548,2,WorkOrder.WorkOrderOperations.ProductOrder.UnCalculate,True
2549,2,WorkOrder.WorkOrderOperations.ProductOrder.CalculationDetailSecurity,True
2550,2,WorkOrder.WorkOrderOperations.ProductOrder.UpdateProductOrderInventoryReceiptPrices,True
2551,2,WorkOrder.BasicData.ProductFormula.New,True
2552,2,WorkOrder.BasicData.ProductFormula.Edit,True
2553,2,WorkOrder.BasicData.ProductFormula.Delete,True
2554,2,WorkOrder.BasicData.ProductFormula.List,True
2555,2,WorkOrder.WorkOrderOperations.ShowProductOrderReview,True
2556,2,FixedAsset.AssetManagement.Useable.New,True
2557,2,FixedAsset.AssetManagement.Useable.Edit,True
2558,2,FixedAsset.AssetManagement.Useable.Delete,True
2559,2,FixedAsset.AssetManagement.Useable.List,True
2560,2,FixedAsset.AssetManagement.Establishment,True
2561,2,FixedAsset.AssetManagement.Salvage.New,True
2562,2,FixedAsset.AssetManagement.Salvage.Edit,True
2563,2,FixedAsset.AssetManagement.Salvage.Delete,True
2564,2,FixedAsset.AssetManagement.Salvage.List,True
2565,2,FixedAsset.AssetManagement.Salvage.IssueSalvageVoucher,True
2566,2,FixedAsset.AssetManagement.Salvage.DeleteSalvageVoucher,True
2567,2,FixedAsset.AssetManagement.Salvage.ViewSalvageVoucher,True
2568,2,FixedAsset.AssetManagement.Salvage.EditSalvageVoucher,True
2569,2,FixedAsset.AssetManagement.Transfer.New,True
2570,2,FixedAsset.AssetManagement.Transfer.Edit,True
2571,2,FixedAsset.AssetManagement.Transfer.Delete,True
2572,2,FixedAsset.AssetManagement.Transfer.List,True
2573,2,FixedAsset.AssetManagement.Unuseable.New,True
2574,2,FixedAsset.AssetManagement.Unuseable.Edit,True
2575,2,FixedAsset.AssetManagement.Unuseable.Delete,True
2576,2,FixedAsset.AssetManagement.Unuseable.List,True
2577,2,FixedAsset.AssetManagement.AcquisitionReceipt.New,True
2578,2,FixedAsset.AssetManagement.AcquisitionReceipt.Edit,True
2579,2,FixedAsset.AssetManagement.AcquisitionReceipt.Delete,True
2580,2,FixedAsset.AssetManagement.AcquisitionReceipt.List,True
2581,2,FixedAsset.AssetManagement.AcquisitionReceipt.IssueAcquisitionReceiptVoucher,True
2582,2,FixedAsset.AssetManagement.AcquisitionReceipt.DeleteAcquisitionReceiptVoucher,True
2583,2,FixedAsset.AssetManagement.AcquisitionReceipt.ViewAcquisitionReceiptVoucher,True
2584,2,FixedAsset.AssetManagement.AcquisitionReceipt.EditAcquisitionReceiptVoucher,True
2585,2,FixedAsset.AssetManagement.ChangeDepreciationMethod.New,True
2586,2,FixedAsset.AssetManagement.ChangeDepreciationMethod.Edit,True
2587,2,FixedAsset.AssetManagement.ChangeDepreciationMethod.Delete,True
2588,2,FixedAsset.AssetManagement.ChangeDepreciationMethod.List,True
2589,2,FixedAsset.AssetManagement.Elimination.New,True
2590,2,FixedAsset.AssetManagement.Elimination.Edit,True
2591,2,FixedAsset.AssetManagement.Elimination.Delete,True
2592,2,FixedAsset.AssetManagement.Elimination.List,True
2593,2,FixedAsset.AssetManagement.Elimination.IssueEliminationVoucher,True
2594,2,FixedAsset.AssetManagement.Elimination.DeleteEliminationVoucher,True
2595,2,FixedAsset.AssetManagement.Elimination.ViewEliminationVoucher,True
2596,2,FixedAsset.AssetManagement.Elimination.EditEliminationVoucher,True
2597,2,FixedAsset.BasicData.AssetClass.ShowGroupClassTree,True
2598,2,FixedAsset.BasicData.AssetClass.New,True
2599,2,FixedAsset.BasicData.AssetClass.Edit,True
2600,2,FixedAsset.BasicData.AssetClass.Delete,True
2601,2,FixedAsset.BasicData.AssetClass.NewGroup,True
2602,2,FixedAsset.BasicData.AssetClass.EditGroup,True
2603,2,FixedAsset.BasicData.AssetClass.DeleteGroup,True
2604,2,FixedAsset.AssetManagement.ClosingOperation.ClosingFixedAsset,True
2605,2,FixedAsset.AssetManagement.ClosingOperation.OpeningFixedAsset,True
2606,2,FixedAsset.AssetManagement.Asset.List,True
2607,2,FixedAsset.AssetManagement.Asset.ShowAssetCard,True
2608,2,Inventory.InventoryCommon.AssetPurchaseInvoice.New,True
2609,2,Inventory.InventoryCommon.AssetPurchaseInvoice.Edit,True
2610,2,Inventory.InventoryCommon.AssetPurchaseInvoice.Delete,True
2611,2,Inventory.InventoryCommon.AssetPurchaseInvoice.IssueAccVoucher,True
2612,2,Inventory.InventoryCommon.AssetPurchaseInvoice.ShowAccVoucher,True
2613,2,Inventory.InventoryCommon.AssetPurchaseInvoice.ShowReadOnlyAccVoucher,True
2614,2,Inventory.InventoryCommon.AssetPurchaseInvoice.DeleteAccVoucher,True
2615,2,Inventory.InventoryCommon.AssetPurchaseInvoice.List,True
2616,2,FixedAsset.AssetManagement.Sale.New,True
2617,2,FixedAsset.AssetManagement.Sale.Edit,True
2618,2,FixedAsset.AssetManagement.Sale.Delete,True
2619,2,FixedAsset.AssetManagement.Sale.List,True
2620,2,FixedAsset.AssetManagement.Sale.IssueSaleVoucher,True
2621,2,FixedAsset.AssetManagement.Sale.DeleteSaleVoucher,True
2622,2,FixedAsset.AssetManagement.Sale.ViewSaleVoucher,True
2623,2,FixedAsset.AssetManagement.Sale.EditSaleVoucher,True
2624,2,FixedAsset.AssetManagement.DepreciationSummary.List,True
2625,2,FixedAsset.AssetManagement.DepreciationSummary.CalculateDepreciation,True
2626,2,FixedAsset.AssetManagement.DepreciationSummary.DeleteDepreciationCalculation,True
2627,2,FixedAsset.AssetManagement.DepreciationSummary.IssueDepreciationVoucher,True
2628,2,FixedAsset.AssetManagement.DepreciationSummary.DeleteDepreciationVoucher,True
2629,2,FixedAsset.AssetManagement.DepreciationSummary.ASSET_EditDepreciationAccountingVoucher_Key,True
2630,2,FixedAsset.AssetManagement.DepreciationSummary.ASSET_ViewDepreciationAccountingVoucher_Key,True
2631,2,FixedAsset.BasicData.Emplacement.ShowEmplacementTree,True
2632,2,FixedAsset.BasicData.Emplacement.New,True
2633,2,FixedAsset.BasicData.Emplacement.Edit,True
2634,2,FixedAsset.BasicData.Emplacement.Delete,True
2635,2,FixedAsset.AssetManagement.Repair.New,True
2636,2,FixedAsset.AssetManagement.Repair.Edit,True
2637,2,FixedAsset.AssetManagement.Repair.Delete,True
2638,2,FixedAsset.AssetManagement.Repair.List,True
2639,2,FixedAsset.AssetManagement.Repair.IssueRepairVoucher,True
2640,2,FixedAsset.AssetManagement.Repair.DeleteRepairVoucher,True
2641,2,FixedAsset.AssetManagement.Repair.ViewRepairVoucher,True
2642,2,FixedAsset.AssetManagement.Repair.EditRepairVoucher,True
2643,2,FixedAsset.AssetManagement.Review,True
2644,2,General.Communication.FrmCommunicationSettings,True
2645,2,General.Communication.FrmCommunicationMonitor,True
2646,2,Distribution.OrderOperations.OrderingScheduling.Schedule,True
2647,2,Distribution.OrderOperations.OrderingScheduling.New,True
2648,2,Distribution.OrderOperations.OrderingScheduling.Edit,True
2649,2,Distribution.OrderOperations.OrderingScheduling.Delete,True
2650,2,Distribution.OrderOperations.OrderingScheduling.UnlockSchedule,True
2651,2,Distribution.DistributionOperation.ColdDistribution.New,True
2652,2,Distribution.DistributionOperation.ColdDistribution.Edit,True
2653,2,Distribution.DistributionOperation.ColdDistribution.View,True
2654,2,Distribution.DistributionOperation.ColdDistribution.Delete,True
2655,2,Distribution.DistributionOperation.ColdDistribution.List,True
2656,2,Distribution.DistributionOperation.ColdDistribution.Dismiss,True
2657,2,Distribution.DistributionOperation.ColdDistribution.RevokeDismiss,True
2658,2,Distribution.DistributionOperation.HotDistribution.New,True
2659,2,Distribution.DistributionOperation.HotDistribution.Edit,True
2660,2,Distribution.DistributionOperation.HotDistribution.Delete,True
2661,2,Distribution.DistributionOperation.HotDistribution.List,True
2662,2,Distribution.DistributionOperation.HotDistribution.Dismiss,True
2663,2,Distribution.DistributionOperation.HotDistribution.RevokeDismiss,True
2664,2,Distribution.BasicData.ProductSaleLine.New,True
2665,2,Distribution.BasicData.ProductSaleLine.Edit,True
2666,2,Distribution.BasicData.ProductSaleLine.Delete,True
2667,2,Distribution.BasicData.ProductSaleLine.List,True
2668,2,Distribution.OrderOperations.ReturnOrder.New,True
2669,2,Distribution.OrderOperations.ReturnOrder.Edit,True
2670,2,Distribution.OrderOperations.ReturnOrder.View,True
2671,2,Distribution.OrderOperations.ReturnOrder.Delete,True
2672,2,Distribution.OrderOperations.ReturnOrder.List,True
2673,2,Distribution.OrderOperations.ReturnOrder.ApproveReturnOrder,True
2674,2,Distribution.OrderOperations.ReturnOrder.ApproveReturnOrderRevoke,True
2675,2,Distribution.OrderOperations.ReturnOrder.DismissReturnOrder,True
2676,2,Distribution.OrderOperations.ReturnOrder.DismissReturnOrderRevoke,True
2677,2,Distribution.OrderOperations.ReturnOrder.IssueReturnInvoice,True
2678,2,Distribution.OrderOperations.Order.New,True
2679,2,Distribution.OrderOperations.Order.Edit,True
2680,2,Distribution.OrderOperations.Order.View,True
2681,2,Distribution.OrderOperations.Order.Delete,True
2682,2,Distribution.OrderOperations.Order.List,True
2683,2,Distribution.OrderOperations.Order.ApproveOrder,True
2684,2,Distribution.OrderOperations.Order.ApproveOrderRevoke,True
2685,2,Distribution.OrderOperations.Order.RejectOrder,True
2686,2,Distribution.OrderOperations.Order.RejectOrderRevoke,True
2687,2,Distribution.OrderOperations.Order.DismissOrder,True
2688,2,Distribution.OrderOperations.Order.DismissOrderRevoke,True
2689,2,Distribution.OrderOperations.Order.IssueInvoice,True
2690,2,General.BasicData.OnlineOrderingDevice.New,True
2691,2,General.BasicData.OnlineOrderingDevice.Edit,True
2692,2,General.BasicData.OnlineOrderingDevice.Delete,True
2693,2,General.BasicData.OnlineOrderingDevice.List,True
2694,2,Distribution.BasicData.SalesLimit.New,True
2695,2,Distribution.BasicData.SalesLimit.Edit,True
2696,2,Distribution.BasicData.SalesLimit.Delete,True
2697,2,Distribution.BasicData.SalesLimit.List,True
2698,2,Distribution.OrderOperations.OrderingFailure.New,True
2699,2,Distribution.OrderOperations.OrderingFailure.Edit,True
2700,2,Distribution.OrderOperations.OrderingFailure.Delete,True
2701,2,Distribution.OrderOperations.OrderingFailure.List,True
2702,2,Distribution.OrderOperations.ReturnReason.New,True
2703,2,Distribution.OrderOperations.ReturnReason.Edit,True
2704,2,Distribution.OrderOperations.ReturnReason.View,True
2705,2,Distribution.OrderOperations.ReturnReason.Delete,True
2706,2,Distribution.OrderOperations.ReturnReason.List,True
2707,2,Distribution.BasicData.UnexecutedActReason.New,True
2708,2,Distribution.BasicData.UnexecutedActReason.Edit,True
2709,2,Distribution.BasicData.UnexecutedActReason.Delete,True
2710,2,Distribution.BasicData.UnexecutedActReason.List,True
2711,2,Distribution.DistributionOperation.DebtCollectionList.New,True
2712,2,Distribution.DistributionOperation.DebtCollectionList.Edit,True
2713,2,Distribution.DistributionOperation.DebtCollectionList.View,True
2714,2,Distribution.DistributionOperation.DebtCollectionList.Delete,True
2715,2,Distribution.DistributionOperation.DebtCollectionList.List,True
2716,2,Distribution.DistributionOperation.DebtCollectionList.Dismiss,True
2717,2,Distribution.DistributionOperation.DebtCollectionList.RevokeDismiss,True
2718,2,Distribution.OrderOperations.Review,True
2719,2,Distribution.BasicData.AreaAndPath.Tree,True
2720,2,Distribution.BasicData.AreaAndPath.New,True
2721,2,Distribution.BasicData.AreaAndPath.Edit,True
2722,2,Distribution.BasicData.AreaAndPath.Delete,True
2723,2,Distribution.OrderOperations.Mobile.Mobile_EditCustomer,True
2724,2,Distribution.OrderOperations.Mobile.Mobile_RegisterCustomer,True
2725,2,Distribution.OrderOperations.Mobile.Mobile_RegisterOrder,True
2726,2,Distribution.OrderOperations.Mobile.Mobile_RegisterReturnOrder,True
2727,2,General.BasicData.Truck.New,True
2728,2,General.BasicData.Truck.Edit,True
2729,2,General.BasicData.Truck.Delete,True
2730,2,General.BasicData.Truck.List,True
2731,4,Sales.InvoiceManagement.Commission.New,True
2732,4,Sales.InvoiceManagement.Commission.Edit,True
2733,4,Sales.InvoiceManagement.Commission.Delete,True
2734,4,Sales.InvoiceManagement.Commission.List,True
2735,4,Sales.InvoiceManagement.Quotation.IssueReceipt,True
2736,4,Sales.InvoiceManagement.Quotation.DeleteReceipt,True
2737,4,Sales.InvoiceManagement.Quotation.IssuePayment,True
2738,4,Sales.InvoiceManagement.Quotation.DeletePayment,True
2739,4,Sales.InvoiceManagement.Quotation.Closed,True
2740,4,Sales.InvoiceManagement.Quotation.UnClosed,True
2741,4,Sales.InvoiceManagement.Quotation.QuotationInventoryDelivery,True
2742,4,Sales.InvoiceManagement.Quotation.DeleteQuotationInventoryDelivery,True
2743,4,Sales.InvoiceManagement.Invoice.ViewItemPriceSummarySale,True
2744,4,Sales.InvoiceManagement.Invoice.ViewItemPriceSummarySaleToCustomer,True
2745,4,Sales.InvoiceManagement.Invoice.ViewItemPriceSummaryBuy,True
2746,4,Sales.InvoiceManagement.CommissionCalculation.New,True
2747,4,Sales.InvoiceManagement.CommissionCalculation.Edit,True
2748,4,Sales.InvoiceManagement.CommissionCalculation.Delete,True
2749,4,Sales.InvoiceManagement.CommissionCalculation.MultipleCommissionCalculation,True
2750,4,Sales.InvoiceManagement.CommissionCalculation.IssueCommissionCalculationVoucher,True
2751,4,Sales.InvoiceManagement.CommissionCalculation.DeleteCommissionCalculationVoucher,True
2752,4,Sales.InvoiceManagement.CommissionCalculation.ShowCommissionCalculationVoucher,True
2753,4,Sales.InvoiceManagement.CommissionCalculation.ShowReadOnlyCommissionCalculationVoucher,True
2754,4,Sales.InvoiceManagement.CommissionCalculation.DeletePartySettlement,True
2755,4,Sales.InvoiceManagement.CommissionCalculation.SaveCommissionCalculationPartySettlement,True
2756,4,Sales.InvoiceManagement.CommissionCalculation.List,True
2757,4,Sales.InvoiceManagement.CommissionReview,True
2758,4,Inventory.ItemManagement.CompoundBarCode.New,True
2759,4,Inventory.ItemManagement.CompoundBarCode.Edit,True
2760,4,Inventory.ItemManagement.CompoundBarCode.Delete,True
2761,4,Inventory.ItemManagement.CompoundBarCode.List,True
2762,4,Inventory.ItemManagement.ItemPropertyDefine,True
2763,4,Inventory.WeighbridgeManagement.InventoryWeighbridgeConfiguration,True
2764,4,Inventory.WeighbridgeManagement.Weighing.New,True
2765,4,Inventory.WeighbridgeManagement.Weighing.Edit,True
2766,4,Inventory.WeighbridgeManagement.Weighing.View,True
2767,4,Inventory.WeighbridgeManagement.Weighing.Delete,True
2768,4,Inventory.WeighbridgeManagement.Weighing.Revoke,True
2769,4,Inventory.WeighbridgeManagement.Weighing.List,True
2770,4,Inventory.ItemManagement.VoucherItemTrackingSearch,True
2771,4,Inventory.InventoryOperations.InventoryAmountAccess,True
2772,4,Inventory.InventoryOperations.InventoryReceipt.ViewItemPriceSummary,True
2773,4,General.FormulaManagement.CalculationElement.New,True
2774,4,General.FormulaManagement.CalculationElement.Edit,True
2775,4,General.FormulaManagement.CalculationElement.Delete,True
2776,4,General.FormulaManagement.CalculationElement.List,True
2777,4,Inventory.InventoryOperations.InventoryPurchaseInvoice.ViewItemPriceSummary,True
2778,4,Inventory.InventoryCommon.ServiceInventoryPurchaseInvoice.ViewItemPriceSummary,True
2779,4,General.FormulaManagement.CalculationFormula.New,True
2780,4,General.FormulaManagement.CalculationFormula.Edit,True
2781,4,General.FormulaManagement.CalculationFormula.Delete,True
2782,4,General.FormulaManagement.CalculationFormula.List,True
2783,4,Inventory.ItemManagement.Group.New,True
2784,4,Inventory.ItemManagement.Group.Edit,True
2785,4,Inventory.ItemManagement.Group.Delete,True
2786,4,Inventory.ItemManagement.Group.List,True
2787,4,ReceiptAndPayment.PartySettlementManagement.PartySettlement.Edit,True
2788,4,Payroll.PayrollOperation.Piofy.AttendanceFactorsMappingForm,True
2789,4,Payroll.PayrollOperation.Piofy.SendToPiofy,True
2790,4,Payroll.PayrollOperation.Piofy.ReceiveFromPiofy,True
2791,4,Payroll.PayrollOperation.Piofy.ImportMonthlyCalculationDataFromPiofy,True
2792,4,Payroll.PayrollOperation.Piofy.UnfinalizePiofyMonthlyCalculationData,True
2793,4,Payroll.PayrollOperation.Leave,True
2794,4,Payroll.ContractManagement.Initialization.New,True
2795,4,Payroll.ContractManagement.Initialization.Edit,True
2796,4,Payroll.ContractManagement.Initialization.Delete,True
2797,4,Payroll.ContractManagement.Initialization.List,True
2798,4,Payroll.PayrollOperation.MonthlyData.New,True
2799,4,Payroll.PayrollOperation.MonthlyData.Edit,True
2800,4,Payroll.PayrollOperation.MonthlyData.Delete,True
2801,4,Payroll.PayrollOperation.MonthlyData.List,True
2802,4,Payroll.PayrollOperation.Settlement.IssueAccVoucher,True
2803,4,Payroll.PayrollOperation.Settlement.ShowAccVoucher,True
2804,4,Payroll.PayrollOperation.Settlement.ShowReadOnlyAccVoucher,True
2805,4,Payroll.PayrollOperation.Settlement.DeleteAccVoucher,True
2806,4,Payroll.PayrollOperation.Settlement.New,True
2807,4,Payroll.PayrollOperation.Settlement.Edit,True
2808,4,Payroll.PayrollOperation.Settlement.Delete,True
2809,4,Payroll.PayrollOperation.Settlement.List,True
2810,4,Payroll.BasicData.ElementControl,True
2811,4,Payroll.BasicData.Configuration.Edit,True
2812,4,Payroll.BasicData.TaxTable.New,True
2813,4,Payroll.BasicData.TaxTable.Edit,True
2814,4,Payroll.BasicData.TaxTable.Delete,True
2815,4,Payroll.BasicData.TaxTable.List,True
2816,4,Payroll.BasicData.Branch.New,True
2817,4,Payroll.BasicData.Branch.Edit,True
2818,4,Payroll.BasicData.Branch.Delete,True
2819,4,Payroll.BasicData.Branch.List,True
2820,4,Payroll.BasicData.Job.New,True
2821,4,Payroll.BasicData.Job.Edit,True
2822,4,Payroll.BasicData.Job.Delete,True
2823,4,Payroll.BasicData.Job.List,True
2824,4,Payroll.BasicData.Element.New,True
2825,4,Payroll.BasicData.Element.Edit,True
2826,4,Payroll.BasicData.Element.Delete,True
2827,4,Payroll.BasicData.Element.List,True
2828,4,Payroll.PayrollOperation.TaxFile,True
2829,4,Payroll.ContractManagement.Contract.New,True
2830,4,Payroll.ContractManagement.Contract.Edit,True
2831,4,Payroll.ContractManagement.Contract.Delete,True
2832,4,Payroll.ContractManagement.Contract.List,True
2833,4,Payroll.BasicData.Personnel.List,True
2834,4,Payroll.PayrollOperation.PayrollLists,True
2835,4,Payroll.PayrollOperation.InsuranceDisk,True
2836,4,Payroll.PayrollOperation.BankDisk,True
2837,4,Payroll.PayrollOperation.Calculation,True
2838,4,Payroll.PayrollOperation.Calculation.IssueAccVoucher,True
2839,4,Payroll.PayrollOperation.Calculation.ShowAccVoucher,True
2840,4,Payroll.PayrollOperation.Calculation.DeleteAccVoucher,True
2841,4,Payroll.BasicData.Worksite.New,True
2842,4,Payroll.BasicData.Worksite.Edit,True
2843,4,Payroll.BasicData.Worksite.Delete,True
2844,4,Payroll.BasicData.Worksite.List,True
2845,4,Payroll.PayrollOperation.PayrollReview,True
2846,4,Payroll.BasicData.Loan.New,True
2847,4,Payroll.BasicData.Loan.Edit,True
2848,4,Payroll.BasicData.Loan.Delete,True
2849,4,Payroll.BasicData.Loan.List,True
2850,4,General.CurrencyManagement.Currency.New,True
2851,4,General.CurrencyManagement.Currency.Edit,True
2852,4,General.CurrencyManagement.Currency.Delete,True
2853,4,General.CurrencyManagement.Currency.List,True
2854,4,MessageManagement.Template.New,True
2855,4,MessageManagement.Template.Edit,True
2856,4,MessageManagement.Template.Delete,True
2857,4,MessageManagement.Template.SendMessageTemplate,True
2858,4,MessageManagement.Template.CopyMessageTemplate,True
2859,4,MessageManagement.Template.SaveMessageTemplateToFile,True
2860,4,MessageManagement.Template.OpenMessageTemplateFile,True
2861,4,MessageManagement.Template.SendOverdueScheduledTemplate,True
2862,4,MessageManagement.Message.New,True
2863,4,MessageManagement.Message.View,True
2864,4,MessageManagement.Message.Delete,True
2865,4,MessageManagement.Message.Forward,True
2866,4,MessageManagement.Message.ShowMessageDetail,True
2867,4,MessageManagement.Inbox.Delete,True
2868,4,MessageManagement.Inbox.RefreshInbox,True
2869,4,MessageManagement.Inbox.Reply,True
2870,4,MessageManagement.OutgoingMessage.SendOutgoingMessage,True
2871,4,MessageManagement.OutgoingMessage.RefreshOutgoingMessageState,True
2872,4,General.SchedulingManagement.Scheduling.New,True
2873,4,General.SchedulingManagement.Scheduling.Edit,True
2874,4,General.SchedulingManagement.Scheduling.Delete,True
2875,4,MessageManagement.CustomContact.New,True
2876,4,MessageManagement.CustomContact.Edit,True
2877,4,MessageManagement.CustomContact.Delete,True
2878,4,MessageManagement.PhoneLines.RefreshPhoneLines,True
2879,4,General.ToDoList.ToDoList.InventoryCurrencyConcernToDoList,True
2880,4,Framework.ReportGenerator.ReportGenerator.ContractWorkSheet,True
2881,4,Framework.ReportGenerator.ReportGenerator.StatusReport,True
2882,4,Framework.ReportGenerator.ReportGenerator.StatusBillReport,True
2883,4,Framework.ReportGenerator.ReportGenerator.AreaAndPathReport,True
2884,4,Framework.ReportGenerator.ReportGenerator.HotDistributionItemsPortraitA4,True
2885,4,Framework.ReportGenerator.ReportGenerator.HotDistributionCustomers,True
2886,4,Framework.ReportGenerator.ReportGenerator.ColdDistributionItemsPortraitA4,True
2887,4,Framework.ReportGenerator.ReportGenerator.ColdDistributionInvoicesPortraitA4,True
2888,4,Framework.ReportGenerator.ReportGenerator.DebtCollectionListPortraitA4,True
2889,4,Framework.ReportGenerator.ReportGenerator.Simple_OrderA4,True
2890,4,Framework.ReportGenerator.ReportGenerator.Simple_OrderA5,True
2891,4,Framework.ReportGenerator.ReportGenerator.Simple_ReturnOrderA4,True
2892,4,Framework.ReportGenerator.ReportGenerator.Simple_ReturnOrderA5,True
2893,4,Framework.ReportGenerator.ReportGenerator.FixedAssetClassSummaryReport,True
2894,4,Framework.ReportGenerator.ReportGenerator.AssetCartReport,True
2895,4,Framework.ReportGenerator.ReportGenerator.FixedAssetGroupSummaryReport,True
2896,4,Framework.ReportGenerator.ReportGenerator.FixedAssetCostCenterSummaryReport,True
2897,4,Framework.ReportGenerator.ReportGenerator.ServiceInventoryPurchaseInvoice,True
2898,4,Framework.ReportGenerator.ReportGenerator.PurchaseInvoiceA5Report,True
2899,4,Framework.ReportGenerator.ReportGenerator.PurchaseInvoiceDescribed,True
2900,4,Framework.ReportGenerator.ReportGenerator.InventoryReceiptReportWithItemPropertiesA5,True
2901,4,Framework.ReportGenerator.ReportGenerator.InventoryWeighingReportA5,True
2902,4,Framework.ReportGenerator.ReportGenerator.Contract,True
2903,4,Framework.ReportGenerator.ReportGenerator.SampleContract,True
2904,4,Framework.ReportGenerator.ReportGenerator.WorkingHistoryRepaymentFish,True
2905,4,Framework.ReportGenerator.ReportGenerator.NewYearBonusFish,True
2906,4,Framework.ReportGenerator.ReportGenerator.LeaveRepaymentFish,True
2907,4,Framework.ReportGenerator.ReportGenerator.MonthlyFish,True
2908,4,Framework.ReportGenerator.ReportGenerator.TaxList,True
2909,4,Framework.ReportGenerator.ReportGenerator.TaxBriefList,True
2910,4,Framework.ReportGenerator.ReportGenerator.InsuranceList,True
2911,4,Framework.ReportGenerator.ReportGenerator.InsuranceBriefList,True
2912,4,Framework.ReportGenerator.ReportGenerator.SalaryPayment,True
2913,4,Framework.ReportGenerator.ReportGenerator.SalaryPaymentWithoutAccount,True
2914,4,Framework.ReportGenerator.ReportGenerator.Settlement,True
2915,4,Framework.ReportGenerator.ReportGenerator.POSInvoiceSmall,True
2916,4,Framework.ReportGenerator.ReportGenerator.POSInvoiceA5,True
2917,4,Framework.ReportGenerator.ReportGenerator.POSReturnedInvoiceSmall,True
2918,4,Framework.ReportGenerator.ReportGenerator.POSReturnedInvoiceA5,True
2919,4,Framework.ReportGenerator.ReportGenerator.InvoiceReportByItemSerials,True
2920,4,Framework.ReportGenerator.ReportGenerator.SampleInvoiceWithItemProperties,True
2921,4,Framework.ReportGenerator.ReportGenerator.ProductFormulaReport,True
2922,4,Framework.ReportGenerator.ReportGenerator.1bb9035e-f28e-48c9-889d-12e4c8cc1995,True
2923,4,Framework.ReportGenerator.ReportGenerator.5dc2ca30-16a3-413d-8ff6-15d7a3e27a51,True
2924,4,MessageManagement.ShowMessageManageForm,True
2925,4,General.CurrencyManagement.CurrencyExchangeRate.New,True
2926,4,General.CurrencyManagement.CurrencyExchangeRate.Edit,True
2927,4,General.CurrencyManagement.CurrencyExchangeRate.Delete,True
2928,4,General.CurrencyManagement.CurrencyExchangeRate.List,True
2929,4,General.BackupManagement.AutomaticBackupConfig,True
2930,4,General.BackupManagement.Backup.UploadToDropbox,True
2931,4,PointOfSale.InvoiceManagement.Settlement.New,True
2932,4,PointOfSale.InvoiceManagement.Settlement.Edit,True
2933,4,PointOfSale.InvoiceManagement.Settlement.Delete,True
2934,4,PointOfSale.InvoiceManagement.Settlement.IssueReceipt,True
2935,4,PointOfSale.InvoiceManagement.Settlement.DeleteReceipt,True
2936,4,PointOfSale.InvoiceManagement.Settlement.List,True
2937,4,PointOfSale.InvoiceManagement.Cashier.New,True
2938,4,PointOfSale.InvoiceManagement.Cashier.Edit,True
2939,4,PointOfSale.InvoiceManagement.Cashier.Delete,True
2940,4,PointOfSale.InvoiceManagement.Cashier.List,True
2941,4,PointOfSale.InvoiceManagement.Invoice.New,True
2942,4,PointOfSale.InvoiceManagement.Invoice.Revoke,True
2943,4,PointOfSale.InvoiceManagement.Invoice.RePrint,True
2944,4,PointOfSale.InvoiceManagement.Invoice.MyInvoiceList,True
2945,4,PointOfSale.InvoiceManagement.Invoice.AllMyInvoiceList,True
2946,4,PointOfSale.InvoiceManagement.QuickBar.Edit,True
2947,4,PointOfSale.InvoiceManagement.List,True
2948,4,Contract.ContractOperation.Project.New,True
2949,4,Contract.ContractOperation.Project.Edit,True
2950,4,Contract.ContractOperation.Project.List,True
2951,4,Contract.ContractOperation.Project.Delete,True
2952,4,Contract.ContractOperation.Settlement.New,True
2953,4,Contract.ContractOperation.Settlement.Edit,True
2954,4,Contract.ContractOperation.Settlement.List,True
2955,4,Contract.ContractOperation.Settlement.Delete,True
2956,4,Contract.ContractOperation.Status.New,True
2957,4,Contract.ContractOperation.Status.Edit,True
2958,4,Contract.ContractOperation.Status.List,True
2959,4,Contract.ContractOperation.Status.Delete,True
2960,4,Contract.ContractOperation.Status.IssueContractStatusVoucher,True
2961,4,Contract.ContractOperation.Status.DeleteContractStatusVoucher,True
2962,4,Contract.ContractOperation.Status.ShowContractStatusVoucher,True
2963,4,Contract.ContractOperation.Status.ShowContractStatusReadOnlyVoucher,True
2964,4,Contract.ContractOperation.Status.Confirmation,True
2965,4,Contract.ContractOperation.Status.UndoConfirmation,True
2966,4,Contract.ContractOperation.CostStatement.New,True
2967,4,Contract.ContractOperation.CostStatement.Edit,True
2968,4,Contract.ContractOperation.CostStatement.List,True
2969,4,Contract.ContractOperation.CostStatement.Delete,True
2970,4,Contract.ContractOperation.CostStatement.IssueVoucher,True
2971,4,Contract.ContractOperation.CostStatement.DeleteVoucher,True
2972,4,Contract.ContractOperation.CostStatement.ShowVoucher,True
2973,4,Contract.ContractOperation.CostStatement.ShowVoucherReadOnly,True
2974,4,Contract.ContractOperation.Coefficient.New,True
2975,4,Contract.ContractOperation.Coefficient.Edit,True
2976,4,Contract.ContractOperation.Coefficient.List,True
2977,4,Contract.ContractOperation.Coefficient.Delete,True
2978,4,Contract.ContractOperation.Guarantee.New,True
2979,4,Contract.ContractOperation.Guarantee.Edit,True
2980,4,Contract.ContractOperation.Guarantee.List,True
2981,4,Contract.ContractOperation.Guarantee.Delete,True
2982,4,Contract.ContractOperation.Guarantee.IssueVoucher,True
2983,4,Contract.ContractOperation.Guarantee.DeleteVoucher,True
2984,4,Contract.ContractOperation.Guarantee.ShowVoucher,True
