ElementId,Title,Title_En,Class,Type,NormalType,AccountRef,DlType,InsuranceCoverage,Taxable,UnrelatedToWorkingTime,CalculateForMinWorkingTime,CalculateForMinBase,Coefficient,FixPoint,DenominatorsType,Denominators,SavingRemainder,IsActive,DisplayOrder,Version,Creator,CreationDate,LastModifier,LastModificationDate,PaymentAccountRef,PaymentDlType,ElementTaxType
-160,بيمه تامين اجتماعي سهم كارفرما,بيمه تامين اجتماعي سهم كارفرما,1,6,1,,0,,,,,,1.0000,0.0000,,,,True,160,1,1,2018-03-05 13:34:03.230000,1,2018-03-05 13:34:03.230000,,,0
-150,بيمه تامين اجتماعي سهم كارمند,بيمه تامين اجتماعي سهم كارمند,1,6,1,,0,,,,,,1.0000,0.0000,,,,True,150,1,1,2018-03-05 13:34:03.230000,1,2018-03-05 13:34:03.230000,,,0
-140,ماخذ بيمه,ماخذ بيمه,1,6,1,,0,,,,,,1.0000,0.0000,,,,True,140,1,1,2018-03-05 13:34:03.230000,1,2018-03-05 13:34:03.230000,,,0
-130,سقف بيمه ماه جاري,سقف بيمه ماه جاري,1,6,1,,0,,,,,,1.0000,0.0000,,,,True,130,1,1,2018-03-05 13:34:03.230000,1,2018-03-05 13:34:03.230000,,,0
-120,كاركرد بيمه ماه جاري,كاركرد بيمه ماه جاري,1,6,1,,0,,,,,,1.0000,0.0000,,,,True,120,1,1,2018-03-05 13:34:03.230000,1,2018-03-05 13:34:03.230000,,,0
-110,جمع عوامل مشمول بيمه,جمع عوامل مشمول بيمه,1,6,1,,0,,,,,,1.0000,0.0000,,,,True,110,1,1,2018-03-05 13:34:03.230000,1,2018-03-05 13:34:03.230000,,,0
97,حقوق پايه,حقوق پايه,2,4,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,True,1,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
98,مزد ساعتي,مزد ساعتي,2,4,1,,3,True,True,,False,2,1.0000,0.0000,1,220.0000,False,True,2,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
99,حق سرپرستي,حق سرپرستي,2,4,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,True,3,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
100,حق اولاد,حق اولاد,2,4,1,,3,False,True,,False,1,1.0000,0.0000,2,,False,True,7,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
101,حق خواروبار,حق خواروبار,2,4,1,,3,True,True,,False,1,1.0000,0.0000,2,,False,True,10,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
102,اضافه كاري,اضافه كاري,2,5,1,,3,True,True,,False,2,1.4000,0.0000,1,220.0000,False,True,11,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
103,اضافه كاري تعطيلي,اضافه كاري تعطيلي,2,5,1,,3,True,True,,False,2,1.9600,0.0000,1,220.0000,False,False,12,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
105,نوبتكاري,نوبتكاري,2,5,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,False,16,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
106,پاداش نقدي,پاداش نقدي,2,6,1,,3,False,True,,False,0,1.0000,0.0000,0,0.0000,False,True,17,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
107,كارانه درصدي,كارانه درصدي,2,5,1,,3,False,True,,False,3,1.0000,0.0000,1,100.0000,False,False,20,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
108,اياب و ذهاب,اياب و ذهاب,2,5,1,,3,False,False,,False,1,5000.0000,0.0000,1,1.0000,False,False,21,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
109,حق غذا نقدي,حق غذا نقدي,2,6,1,,3,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,24,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
110,بيمه تكميلي سهم كارمند,بيمه تكميلي سهم كارمند,3,4,1,,3,False,False,,False,3,1.0000,0.0000,1,1.0000,False,True,26,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
111,مساعده,مساعده,3,6,1,,2,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,27,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
112,حق عضويت,حق عضويت,3,4,1,,2,False,False,,False,3,1.0000,0.0000,1,1.0000,True,False,29,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
113,جريمه كسر كار,جريمه كسر كار,3,5,1,,2,False,False,,False,2,1.0000,0.0000,1,220.0000,False,False,30,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
114,ساير كسور,ساير كسور,3,6,1,,2,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,31,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
115,بيمه تكميلي سهم كارفرما,بيمه تكميلي سهم كارفرما,4,4,1,,3,False,False,,False,3,1.0000,0.0000,1,1.0000,False,True,32,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,2,0
116,پس انداز سهم كارفرما,پس انداز سهم كارفرما,4,4,1,,3,False,False,,False,3,1.0000,0.0000,1,1.0000,True,False,33,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,2,0
117,بن كارگري,بن كارگري,2,4,1,,3,True,True,,False,1,1.0000,0.0000,2,,False,True,3,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,2,0
118,كاركرد روزانه,كاركرد روزانه,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,35,27,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
119,كاركرد ساعتي,كاركرد ساعتي,1,2,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,36,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
120,كسر كار,كسر كار,1,2,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,37,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
121,غيبت,غيبت,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,38,27,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
122,كاركرد اضافه كاري,كاركرد اضافه كاري,1,2,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,39,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
123,كاركرد اضافه كاري تعطيلي,كاركرد اضافه كاري تعطيلي,1,2,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,40,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
124,كاركرد ماموريت روزانه,كاركرد ماموريت روزانه,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,41,27,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
125,كاركرد ماموريت ساعتي,كاركرد ماموريت ساعتي,1,2,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,42,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
126,كاركرد نوبتكاري 10 %,كاركرد نوبتكاري 10 %,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,43,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
127,كاركرد نوبتكاري 15 %,كاركرد نوبتكاري 15 %,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,44,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
128,كاركرد نوبتكاري 22.5 %,كاركرد نوبتكاري 22.5 %,1,1,1,,0,,,,,,1.0000,0.0000,,,,False,45,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
129,كاركرد مرخصي استعلاجي,كاركرد مرخصي استعلاجي,1,1,1,,0,,,,,,1.0000,0.0000,,,,False,46,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
130,كاركرد مرخصي بدون حقوق,كاركرد مرخصي بدون حقوق,1,1,1,,0,,,,,,1.0000,0.0000,,,,False,47,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
131,درصد كارانه,درصد كارانه,1,3,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,49,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
132,كاركرد اياب و ذهاب,كاركرد اياب و ذهاب,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,50,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
137,حق مسئوليت,حق مسئوليت,2,4,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,True,4,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
138,حق شيفت,حق شيفت,2,4,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,False,5,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
139,حق سنوات,حق سنوات,2,4,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,True,6,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
140,حق مسكن,حق مسكن,2,4,1,,3,True,True,,False,1,1.0000,0.0000,2,,False,True,8,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
141,حق الزحمه,حق الزحمه,2,4,1,,3,False,True,,False,1,1.0000,0.0000,1,30.0000,False,False,9,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
142,ماموريت روزانه,ماموريت روزانه,2,5,1,,3,False,False,,False,1,1.0000,0.0000,1,30.0000,False,True,14,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
143,ماموريت ساعتي,ماموريت ساعتي,2,5,1,,3,False,False,,False,2,1.0000,0.0000,1,220.0000,False,False,15,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
144,پاداش درصدي,پاداش درصدي,2,5,1,,3,False,True,,False,3,1.0000,0.0000,1,100.0000,False,False,18,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
145,كارانه نقدي,كارانه نقدي,2,6,1,,3,False,True,,False,0,1.0000,0.0000,0,0.0000,False,False,19,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
146,اياب و ذهاب نقدي,اياب و ذهاب نقدي,2,6,1,,3,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,22,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
147,حق غذا,حق غذا,2,5,1,,3,False,False,,False,1,10000.0000,0.0000,1,1.0000,False,False,23,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
148,ساير مطالبات,ساير مطالبات,2,6,1,,2,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,25,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
149,پس انداز,پس انداز,3,4,1,,2,False,False,,False,3,1.0000,0.0000,1,1.0000,True,False,28,30,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
150,كاركرد حق غذا,كاركرد حق غذا,1,1,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,51,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
151,درصد پاداش,درصد پاداش,1,3,1,,0,False,False,,False,0,1.0000,0.0000,0,0.0000,False,False,48,28,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
152,كاركرد نوبتكاري 35 %,كاركرد نوبتكاري 35 %,1,1,1,,0,,,,,,1.0000,0.0000,,,,False,49,29,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
153,ماليات دستي,Inputed Tax,3,6,1,,2,False,False,,False,0,1.0000,0.0000,0,0.0000,False,True,50,1,1,2024-03-20 00:00:00,1,2024-03-20 00:00:00,,,0
154,حق تاهل,Spouse Allowance,2,4,1,,3,True,True,,False,1,1.0000,0.0000,2,,False,True,7,1,1,2024-10-20 00:00:00,1,2024-10-20 00:00:00,,,0
155,پايه سنوات,Length Of Service Allowance,2,4,1,,3,True,True,,False,1,1.0000,0.0000,1,30.0000,False,True,8,1,1,2024-10-20 00:00:00,1,2024-10-20 00:00:00,,,0
500,مزاياي قراردادي عادي 1,مزاياي قراردادي عادي 1,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,53,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
501,مزاياي قراردادي عادي 2,مزاياي قراردادي عادي 2,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,54,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
502,مزاياي قراردادي عادي 3,مزاياي قراردادي عادي 3,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,55,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
503,پشت ليست,پشت ليست,2,4,2,,0,False,False,,False,1,1.0000,0.0000,1,30.0000,,True,56,9,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
504,مزاياي قراردادي فوق العاده 2,مزاياي قراردادي فوق العاده 2,2,4,2,,0,False,False,,False,1,1.0000,0.0000,1,30.0000,,False,57,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
505,مزاياي قراردادي فوق العاده 3,مزاياي قراردادي فوق العاده 3,2,4,2,,0,False,False,,False,1,1.0000,0.0000,1,30.0000,,False,58,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
506,مزاياي ورود دستي عادي 1,مزاياي ورود دستي عادي 1,2,6,1,,0,True,True,,False,,1.0000,0.0000,,,,False,59,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
507,مزاياي ورود دستي عادي 2,مزاياي ورود دستي عادي 2,2,6,1,,0,True,True,,False,,1.0000,0.0000,,,,False,60,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
508,مزاياي ورود دستي عادي 3,مزاياي ورود دستي عادي 3,2,6,1,,0,True,True,,False,,1.0000,0.0000,,,,False,61,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
509,مزاياي وروددستي فوق العاده 1,مزاياي وروددستي فوق العاده 1,2,6,2,,0,False,False,,False,,1.0000,0.0000,,,,False,62,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
510,مزاياي وروددستي فوق العاده 2,مزاياي وروددستي فوق العاده 2,2,6,2,,0,False,False,,False,,1.0000,0.0000,,,,False,63,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
511,مزاياي وروددستي فوق العاده 3,مزاياي وروددستي فوق العاده 3,2,6,2,,0,False,False,,False,,1.0000,0.0000,,,,False,64,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
512,كسور قراردادي عادي 1,كسور قراردادي عادي 1,3,4,1,,0,False,False,,False,3,1.0000,0.0000,1,1.0000,,False,65,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
513,كسور قراردادي عادي 2,كسور قراردادي عادي 2,3,4,1,,0,False,False,,False,3,1.0000,0.0000,1,1.0000,,False,66,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
514,كسور قراردادي عادي 3,كسور قراردادي عادي 3,3,4,1,,0,False,False,,False,3,1.0000,0.0000,1,1.0000,,False,67,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
515,كسورات پشت ليست,كسورات پشت ليست,3,4,2,,0,False,False,,False,3,1.0000,0.0000,1,1.0000,,True,68,9,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
516,كسور قراردادي فوق العاده 2,كسور قراردادي فوق العاده 2,3,4,2,,0,False,False,,False,3,1.0000,0.0000,1,1.0000,,False,69,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
517,كسور قراردادي فوق العاده 3,كسور قراردادي فوق العاده 3,3,4,2,,0,False,False,,False,3,1.0000,0.0000,1,1.0000,,False,70,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
518,كسور ورود دستي عادي 1,كسور ورود دستي عادي 1,3,6,1,,0,False,False,,False,,1.0000,0.0000,,,,False,71,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
519,كسور ورود دستي عادي 2,كسور ورود دستي عادي 2,3,6,1,,0,False,False,,False,,1.0000,0.0000,,,,False,72,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
520,كسور ورود دستي عادي 3,كسور ورود دستي عادي 3,3,6,1,,0,False,False,,False,,1.0000,0.0000,,,,False,73,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
521,كسور وروددستي فوق العاده 1,كسور وروددستي فوق العاده 1,3,6,2,,0,False,False,,False,,1.0000,0.0000,,,,False,74,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
522,كسور وروددستي فوق العاده 2,كسور وروددستي فوق العاده 2,3,6,2,,0,False,False,,False,,1.0000,0.0000,,,,False,75,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
523,كسور وروددستي فوق العاده 3,كسور وروددستي فوق العاده 3,3,6,2,,0,False,False,,False,,1.0000,0.0000,,,,False,76,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
524,مزاياي قراردادي عادي بدون احتساب غيبت 1,مزاياي قراردادي عادي بدون احتساب غيبت 1,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,77,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
525,مزاياي قراردادي عادي بدون احتساب غيبت 2,مزاياي قراردادي عادي بدون احتساب غيبت 2,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,78,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
526,مزاياي قراردادي عادي بدون احتساب غيبت 3,مزاياي قراردادي عادي بدون احتساب غيبت 3,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,79,8,1,2010-03-08 16:41:58.797000,1,2024-03-03 11:36:16,,0,0
600,كاركرد 1,كاركرد 1,1,1,1,,0,False,False,,False,,1.0000,0.0000,,,,False,81,6,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
601,كاركرد 2,كاركرد 2,1,1,1,,0,False,False,,False,,1.0000,0.0000,,,,False,82,6,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
602,كاركرد 3,كاركرد 3,1,1,1,,0,False,False,,False,,1.0000,0.0000,,,,False,83,6,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
603,مزاياي مرتبط با كاركرد 1,مزاياي مرتبط با كاركرد 1,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,84,7,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
604,مزاياي مرتبط با كاركرد 2,مزاياي مرتبط با كاركرد 2,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,85,7,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
605,مزاياي مرتبط با كاركرد 3,مزاياي مرتبط با كاركرد 3,2,4,1,,0,True,True,,False,1,1.0000,0.0000,1,30.0000,,False,86,7,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
606,مزاياي قراردادي ثابت بدون ارتباط با كاركرد 1,مزاياي قراردادي ثابت بدون ارتباط با كاركرد 1,2,4,1,,0,True,True,,False,3,1.0000,0.0000,1,1.0000,,False,87,4,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
607,مزاياي قراردادي ثابت بدون ارتباط با كاركرد 2,مزاياي قراردادي ثابت بدون ارتباط با كاركرد 2,2,4,1,,0,True,True,,False,3,1.0000,0.0000,1,1.0000,,False,88,4,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
608,مزاياي قراردادي ثابت بدون ارتباط با كاركرد 3,مزاياي قراردادي ثابت بدون ارتباط با كاركرد 3,2,4,1,,0,True,True,,False,3,1.0000,0.0000,1,1.0000,,False,89,4,1,2009-12-17 00:00:00,1,2024-03-03 11:36:16,,0,0
