LocationId,Title,Title_En,Code,Parent,Type,Version,Creator,CreationDate,LastModifier,LastModificationDate,MinistryofFinanceCode,TaxFileCode
1424,گزغربي,گزغربي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1213203,
1425,گرگان,گرگان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214000,
1426,مركزي گرگان,مركزي گرگان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214100,
1427,استرابادجنوبي,استرابادجنوبي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214101,
1428,جلين عليا,جلين عليا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214102,
1429,استرابادشمالي,استرابادشمالي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214103,
1430,سرخنكلاته,سرخنكلاته,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214104,
1431,انجيراب,انجيراب,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214105,
1432,رنگيان,رنگيان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214106,
1433,لمسك,لمسك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214108,
1434,سرخ پشته,سرخ پشته,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214109,
1435,نوده ملك,نوده ملك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214110,
1436,اق قلا,اق قلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214200,
1437,اق التين,اق التين,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214201,
1438,عطااباد,عطااباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214202,
1439,شيخ موسي,شيخ موسي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214203,
1440,گري دوجي,گري دوجي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214204,
1441,گرگان بوي,گرگان بوي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214205,
1442,قنقرمه,قنقرمه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214206,
1443,مزرعه - اق قلا,مزرعه - اق قلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214207,
1444,انبارالوم,انبارالوم,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214208,
1445,كفشگيري,كفشگيري,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214901,
1446,الوكلاته,الوكلاته,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214902,
1447,دازشقال تپه سفلي,دازشقال تپه سفلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1214903,
1448,گنبدكاووس,گنبدكاووس,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215000,
1449,مركزي گنبدكاووس,مركزي گنبدكاووس,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215100,
1450,اق اباد,اق اباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215101,
1451,باغلي ماراما,باغلي ماراما,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215102,
1452,فجر,فجر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215103,
1453,سلطانعلي,سلطانعلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215104,
1454,ازادشهر,ازادشهر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215200,
1455,چشمه ساران,چشمه ساران,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215201,
1456,فارسيان - ازادشهر,فارسيان - ازادشهر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215202,
1457,خرمارود,خرمارود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215203,
1458,نوده خاندوز,نوده خاندوز,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215204,
1459,نظام اباد,نظام اباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215205,
1460,قشلاق,قشلاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215206,
1461,زيتونلي,زيتونلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215207,
1462,داشلي برون,داشلي برون,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215300,
1463,اترك,اترك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215301,
1464,كرند,كرند,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215303,
1465,راميان,راميان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215400,
1466,خان ببين,خان ببين,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215401,
1467,دلند,دلند,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215402,
1468,فندرسك,فندرسك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215403,
1469,داركلاته,داركلاته,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215404,
1470,قلعه ميران,قلعه ميران,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215405,
1471,باقرآباد,باقرآباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215406,
1472,بلخان,بلخان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215901,
1473,الهادي,الهادي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215902,
1474,دانشمند,دانشمند,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215903,
1475,امام زاده يحيي,امام زاده يحيي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215904,
1476,اميرمحمدقلي,اميرمحمدقلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215905,
1477,بهكله بابل,بهكله بابل,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215906,
1478,ايشك تپه,ايشك تپه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215907,
1479,ايگورعليا,ايگورعليا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215908,
1480,پشمك,پشمك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215909,
1481,تنگلي,تنگلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215910,
1482,چات,چات,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215911,
1483,چاي قوشن يستطيج,چاي قوشن يستطيج,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215912,
1484,ميوه چي,ميوه چي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215913,
1485,يكه چنار,يكه چنار,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215914,
1486,كوچك قان نميز,كوچك قان نميز,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215915,
1487,ده ضياشك,ده ضياشك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215916,
1488,لكيجه,لكيجه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215917,
1489,قوريلجه,قوريلجه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215918,
1490,قره محمدتپه,قره محمدتپه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215919,
1491,گدايجه,گدايجه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1215920,
1492,مينودشت,مينودشت,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216000,
1493,مركزي مينودشت,مركزي مينودشت,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216100,
1494,چهل چاي,چهل چاي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216101,
1495,الفجر,الفجر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216102,
1496,قلعه قافه,قلعه قافه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216103,
1497,كوهسارات,كوهسارات,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216104,
1498,دوزين,دوزين,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216105,
1499,كلاله,كلاله,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216200,
1500,اق سو,اق سو,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216201,
1501,اجن سنگرلي,اجن سنگرلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216202,
1502,تمران,تمران,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216203,
1503,تمرقره قوزي سفلي,تمرقره قوزي سفلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216204,
1504,زاوكوه,زاوكوه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216205,
1505,پيشكمر,پيشكمر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216206,
1506,كنگور,كنگور,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216207,
1507,اچي لك,اچي لك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216208,
1508,گاليكش,گاليكش,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216300,
1509,قراولان,قراولان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216301,
1510,اق قميش,اق قميش,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216302,
1511,نيلكوه,نيلكوه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216303,
1512,فارسيان - گاليكش,فارسيان - گاليكش,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216304,
1513,ينقاق,ينقاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216305,
1514,مراوه تپه,مراوه تپه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216400,
1515,گلي داغ,گلي داغ,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216401,
1516,يازگلدي,يازگلدي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216402,
1517,تازه كشت,تازه كشت,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216901,
1518,لوه,لوه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1216902,
1519,مركزي نور,مركزي نور,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217100,
1520,رويان,رويان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217101,
1521,ميان بند,ميان بند,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217102,
1522,گاسيگرمحله,گاسيگرمحله,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217103,
1523,ناتل كنارسفلي,ناتل كنارسفلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217104,
1524,ايزده,ايزده,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217105,
1525,ناتل كنارعليا,ناتل كنارعليا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217106,
1526,سلياكتي,سلياكتي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217107,
1527,اوزرود,اوزرود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217201,
1528,پيل,پيل,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217202,
1529,تتارستاق,تتارستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217203,
1530,تاكر,تاكر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217204,
1531,شيخ فضل الله نوري,شيخ فضل الله نوري,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217205,
1532,چمستان,چمستان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217300,
1533,ناتل رستاق,ناتل رستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217301,
1534,بنفشه ده,بنفشه ده,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217303,
1535,لاويج,لاويج,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217304,
1536,رييس كلا,رييس كلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217305,
1537,گرناسرا,گرناسرا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217306,
1538,علمده,علمده,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217901,
1539,رستم رود,رستم رود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217902,
1540,كمر,كمر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217904,
1541,نسن,نسن,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217906,
1542,بردون,بردون,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217907,
1543,شهركلا,شهركلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1217908,
1544,مركزي نوشهر,مركزي نوشهر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218100,
1545,بلده كجور,بلده كجور,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218101,
1546,اندرود,اندرود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218102,
1547,خيرودكنار,خيرودكنار,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218103,
1548,موسي اباد,موسي اباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218104,
1549,كالج,كالج,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218105,
1550,نارنج بن,نارنج بن,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218106,
1551,كلاردشت,كلاردشت,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218200,
1552,مرزن اباد,مرزن اباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218201,
1553,كرديچال,كرديچال,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218202,
1554,كوهستان - كلاردشت,كوهستان - كلاردشت,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218203,
1555,طوير,طوير,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218204,
1556,بيرون بشم,بيرون بشم,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218205,
1557,گويتر,گويتر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218206,
1558,گركلا,گركلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218207,
1559,پيشاسه,پيشاسه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218208,
1560,كجور,كجور,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218300,
1561,پنجك رستاق,پنجك رستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218301,
1562,دشت نظير,دشت نظير,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218302,
1563,توابع كجور,توابع كجور,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218303,
1564,زانوس رستاق,زانوس رستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218304,
1565,پول,پول,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218305,
1566,كلاررستاق غربي,كلاررستاق غربي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218401,
1567,هچي رود,هچي رود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218402,
1568,كلارستاق شرقي,كلارستاق شرقي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218403,
1569,تازه اباد - چالوس,تازه اباد - چالوس,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218404,
1570,ساس,ساس,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1218901,
1571,مركزي نكا,مركزي نكا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219100,
1572,مهروان,مهروان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219101,
1573,گل خيل,گل خيل,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219102,
1574,قره طغان,قره طغان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219103,
1575,طوسكلا,طوسكلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219104,
1576,پي رجه,پي رجه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219105,
1577,زرندين سفلي,زرندين سفلي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219106,
1578,هزارجريب,هزارجريب,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219200,
1579,زارم رود,زارم رود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219201,
1580,زيارت كلا,زيارت كلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219202,
1581,استخرپشت,استخرپشت,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219203,
1582,تازه ابادكلا,تازه ابادكلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219901,
1583,چالمردي,چالمردي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219902,
1584,اهراب,اهراب,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1219903,
1585,شهرخواست,شهرخواست,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299901,
1586,ناييچ,ناييچ,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299902,
1587,سوچلما,سوچلما,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299903,
1588,كوه پر,كوه پر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299904,
1589,كوكلان,كوكلان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299905,
1590,ميانرودعليا,ميانرودعليا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299906,
1591,ساقي كلايه,ساقي كلايه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299907,
1592,ساسي كلام,ساسي كلام,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299908,
1593,زواره,زواره,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299909,
1594,رينملاريجان,رينملاريجان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299911,
1595,رودبار,رودبار,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299912,
1596,رمدانخيل,رمدانخيل,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299913,
1597,رستاق,رستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299914,
1598,كمررود,كمررود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299915,
1599,دلارستاج,دلارستاج,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299916,
1600,كليجان ييلاق,كليجان ييلاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299917,
1601,كلررودپي,كلررودپي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299918,
1602,وازيك,وازيك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299919,
1603,كجرستاق,كجرستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299920,
1604,نمارستاق,نمارستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299921,
1605,نرماب دوسر,نرماب دوسر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299922,
1606,قجق,قجق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299923,
1607,ملك,ملك,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299924,
1608,قان يخمزشرقي,قان يخمزشرقي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299925,
1609,قانچي,قانچي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299926,
1610,گلباد,گلباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299927,
1611,علويكلا,علويكلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299928,
1612,مغريكا,مغريكا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299929,
1613,هلوپشته,هلوپشته,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299930,
1614,يخكش,يخكش,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299931,
1615,چهاردانگه سورتجي,چهاردانگه سورتجي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299932,
1616,چهاردانگه هزارجريبي,چهاردانگه هزارجريبي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299933,
1617,بندرج,بندرج,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299934,
1618,حسن كيف,حسن كيف,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299935,
1619,اميري,اميري,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299936,
1620,حومه كران,حومه كران,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299937,
1621,بهرستان,بهرستان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299938,
1622,خانقاه پي,خانقاه پي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299939,
1623,اوزرودعليا,اوزرودعليا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299940,
1624,پالرود,پالرود,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299941,
1625,پلور,پلور,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299942,
1626,اينچه برون,اينچه برون,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299943,
1627,ايندواجان,ايندواجان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299944,
1628,استرابادرستاق,استرابادرستاق,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299945,
1629,اتاباي جنوبي,اتاباي جنوبي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299946,
1630,اتاباي شمالي,اتاباي شمالي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299947,
1631,تيرستان,تيرستان,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299948,
1632,جعفرياي شمالي,جعفرياي شمالي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299949,
1633,جلال ارزك جنوبي,جلال ارزك جنوبي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299950,
1634,جلال ارزك شمالي,جلال ارزك شمالي,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299951,
1635,چلندر,چلندر,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299952,
1636,خيراباد,خيراباد,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299953,
1637,اق قلعه,اق قلعه,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299954,
1638,بانصركلا,بانصركلا,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299955,
1639,هراز,هراز,,29,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1299956,
1640,استان اذربايجان شرقي,استان اذربايجان شرقي,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1300000,
1641,مركزي تبريز,مركزي تبريز,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301100,
1642,باسمنج,باسمنج,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301101,
1643,سردرود,سردرود,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301102,
1644,اجي چاي,اجي چاي,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301103,
1645,مايان سفلي,مايان سفلي,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301104,
1646,اسپران,اسپران,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301105,
1647,ينگي اسپران,ينگي اسپران,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301106,
1648,جزيره,جزيره,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301107,
1649,سراي ده,سراي ده,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301108,
1650,سردصحرا,سردصحرا,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301109,
1651,خلجان,خلجان,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301110,
1652,ميدانچاي,ميدانچاي,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301111,
1653,كندرود - مركزي تبريز,كندرود - مركزي تبريز,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301112,
1654,اولي,اولي,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301113,
1655,گاوكان,گاوكان,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301201,
1656,ممقان,ممقان,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301202,
1657,شيرامين,شيرامين,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301203,
1658,قاضي جهان,قاضي جهان,,4,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,1301204,
