BrokerID,InvoiceRef,PartyRef,Commission,Rate,CommissionInBaseCurrency
672,6508,81,720000.0000,1.0000000000000000,720000.0000
673,6511,86,1100000.0000,1.0000000000000000,1100000.0000
674,6512,81,765000.0000,1.0000000000000000,765000.0000
675,6515,86,1200000.0000,1.0000000000000000,1200000.0000
676,6525,87,1440000.0000,1.0000000000000000,1440000.0000
677,6526,80,765000.0000,1.0000000000000000,765000.0000
678,6544,86,850000.0000,1.0000000000000000,850000.0000
679,6553,81,630000.0000,1.0000000000000000,630000.0000
680,6556,86,900000.0000,1.0000000000000000,900000.0000
681,6558,80,765000.0000,1.0000000000000000,765000.0000
